plant,signal,slice,time,date,treatment
14,5604426,119,505,3.15.07,DMSO
15,5177512,119,505,3.15.07,DMSO
16,6401091,119,505,3.15.07,DMSO+FR
17,7592518,119,505,3.15.07,DMSO+FR
18,21985643,119,505,3.15.07,NPA
19,19020892,119,505,3.15.07,NPA
20,22353131,119,505,3.15.07,NPA+FR
21,22116203,119,505,3.15.07,NPA+FR
22,31359258,119,505,3.15.07,NPA+FR
23,22955722,119,505,3.15.07,NPA+FR
14,5796685,120,509,3.15.07,DMSO
15,5111317,120,509,3.15.07,DMSO
16,6180133,120,509,3.15.07,DMSO+FR
17,8127883,120,509,3.15.07,DMSO+FR
18,22804619,120,509,3.15.07,NPA
19,20013597,120,509,3.15.07,NPA
20,22630744,120,509,3.15.07,NPA+FR
21,21475824,120,509,3.15.07,NPA+FR
22,31880699,120,509,3.15.07,NPA+FR
23,22367094,120,509,3.15.07,NPA+FR
14,5781776,121,513,3.15.07,DMSO
15,5092125,121,513,3.15.07,DMSO
16,6370539,121,513,3.15.07,DMSO+FR
17,7594070,121,513,3.15.07,DMSO+FR
18,22224607,121,513,3.15.07,NPA
19,19159121,121,513,3.15.07,NPA
20,22769884,121,513,3.15.07,NPA+FR
21,21203838,121,513,3.15.07,NPA+FR
22,31793799,121,513,3.15.07,NPA+FR
23,22365659,121,513,3.15.07,NPA+FR
14,5547449,122,517,3.15.07,DMSO
15,5070347,122,517,3.15.07,DMSO
16,6211421,122,517,3.15.07,DMSO+FR
17,6986354,122,517,3.15.07,DMSO+FR
18,22677404,122,517,3.15.07,NPA
19,19688875,122,517,3.15.07,NPA
20,22629126,122,517,3.15.07,NPA+FR
21,21515348,122,517,3.15.07,NPA+FR
22,31088178,122,517,3.15.07,NPA+FR
23,21905232,122,517,3.15.07,NPA+FR
14,5399291,123,521,3.15.07,DMSO
15,5268738,123,521,3.15.07,DMSO
16,5662427,123,521,3.15.07,DMSO+FR
17,7682968,123,521,3.15.07,DMSO+FR
18,22323895,123,521,3.15.07,NPA
19,19428015,123,521,3.15.07,NPA
20,22252742,123,521,3.15.07,NPA+FR
21,20854784,123,521,3.15.07,NPA+FR
22,30452820,123,521,3.15.07,NPA+FR
23,21859483,123,521,3.15.07,NPA+FR
14,5680082,124,525,3.15.07,DMSO
15,5174321,124,525,3.15.07,DMSO
16,5793359,124,525,3.15.07,DMSO+FR
17,7751901,124,525,3.15.07,DMSO+FR
18,23259874,124,525,3.15.07,NPA
19,20266081,124,525,3.15.07,NPA
20,21677353,124,525,3.15.07,NPA+FR
21,20749897,124,525,3.15.07,NPA+FR
22,31134598,124,525,3.15.07,NPA+FR
23,22691414,124,525,3.15.07,NPA+FR
14,5595694,125,529,3.15.07,DMSO
15,4875040,125,529,3.15.07,DMSO
16,6070832,125,529,3.15.07,DMSO+FR
17,7042834,125,529,3.15.07,DMSO+FR
18,22751878,125,529,3.15.07,NPA
19,19873617,125,529,3.15.07,NPA
20,21169340,125,529,3.15.07,NPA+FR
21,19573779,125,529,3.15.07,NPA+FR
22,30618755,125,529,3.15.07,NPA+FR
23,21078653,125,529,3.15.07,NPA+FR
14,5627219,126,533,3.15.07,DMSO
15,4760172,126,533,3.15.07,DMSO
16,5722418,126,533,3.15.07,DMSO+FR
17,7427037,126,533,3.15.07,DMSO+FR
18,22865227,126,533,3.15.07,NPA
19,19350954,126,533,3.15.07,NPA
20,21616579,126,533,3.15.07,NPA+FR
21,19670264,126,533,3.15.07,NPA+FR
22,29665119,126,533,3.15.07,NPA+FR
23,20879712,126,533,3.15.07,NPA+FR
14,5305488,127,537,3.15.07,DMSO
15,5076772,127,537,3.15.07,DMSO
16,6213311,127,537,3.15.07,DMSO+FR
17,7463479,127,537,3.15.07,DMSO+FR
18,23146127,127,537,3.15.07,NPA
19,19100746,127,537,3.15.07,NPA
20,21568966,127,537,3.15.07,NPA+FR
21,20362153,127,537,3.15.07,NPA+FR
22,29619650,127,537,3.15.07,NPA+FR
23,22142901,127,537,3.15.07,NPA+FR
14,6063312,128,541,3.15.07,DMSO
15,4998858,128,541,3.15.07,DMSO
16,6105514,128,541,3.15.07,DMSO+FR
17,7382283,128,541,3.15.07,DMSO+FR
18,23258716,128,541,3.15.07,NPA
19,19411932,128,541,3.15.07,NPA
20,21827684,128,541,3.15.07,NPA+FR
21,19630543,128,541,3.15.07,NPA+FR
22,29838642,128,541,3.15.07,NPA+FR
23,21686093,128,541,3.15.07,NPA+FR
14,5739495,129,545,3.15.07,DMSO
15,5030585,129,545,3.15.07,DMSO
16,5515443,129,545,3.15.07,DMSO+FR
17,7584986,129,545,3.15.07,DMSO+FR
18,23828667,129,545,3.15.07,NPA
19,20276867,129,545,3.15.07,NPA
20,20503676,129,545,3.15.07,NPA+FR
21,20059029,129,545,3.15.07,NPA+FR
22,28546126,129,545,3.15.07,NPA+FR
23,21534330,129,545,3.15.07,NPA+FR
14,5791239,130,549,3.15.07,DMSO
15,4851269,130,549,3.15.07,DMSO
16,6354113,130,549,3.15.07,DMSO+FR
17,6852772,130,549,3.15.07,DMSO+FR
18,24115329,130,549,3.15.07,NPA
19,18772764,130,549,3.15.07,NPA
20,20207252,130,549,3.15.07,NPA+FR
21,19038845,130,549,3.15.07,NPA+FR
22,29005102,130,549,3.15.07,NPA+FR
23,20184322,130,549,3.15.07,NPA+FR
14,5525072,131,553,3.15.07,DMSO
15,5065724,131,553,3.15.07,DMSO
16,5768195,131,553,3.15.07,DMSO+FR
17,6774235,131,553,3.15.07,DMSO+FR
18,23182359,131,553,3.15.07,NPA
19,19400086,131,553,3.15.07,NPA
20,19560637,131,553,3.15.07,NPA+FR
21,19166881,131,553,3.15.07,NPA+FR
22,28395390,131,553,3.15.07,NPA+FR
23,20358662,131,553,3.15.07,NPA+FR
14,5674907,132,557,3.15.07,DMSO
15,5067174,132,557,3.15.07,DMSO
16,5789660,132,557,3.15.07,DMSO+FR
17,7044816,132,557,3.15.07,DMSO+FR
18,24397153,132,557,3.15.07,NPA
19,19711357,132,557,3.15.07,NPA
20,19866296,132,557,3.15.07,NPA+FR
21,19027400,132,557,3.15.07,NPA+FR
22,29175270,132,557,3.15.07,NPA+FR
23,20327774,132,557,3.15.07,NPA+FR
14,5916368,133,561,3.15.07,DMSO
15,5307574,133,561,3.15.07,DMSO
16,5905596,133,561,3.15.07,DMSO+FR
17,7072507,133,561,3.15.07,DMSO+FR
18,23372571,133,561,3.15.07,NPA
19,20043752,133,561,3.15.07,NPA
20,19045961,133,561,3.15.07,NPA+FR
21,18344821,133,561,3.15.07,NPA+FR
22,29206748,133,561,3.15.07,NPA+FR
23,19218974,133,561,3.15.07,NPA+FR
14,5903472,134,565,3.15.07,DMSO
15,5267857,134,565,3.15.07,DMSO
16,5790608,134,565,3.15.07,DMSO+FR
17,6742380,134,565,3.15.07,DMSO+FR
18,23521102,134,565,3.15.07,NPA
19,19409820,134,565,3.15.07,NPA
20,19785393,134,565,3.15.07,NPA+FR
21,18388137,134,565,3.15.07,NPA+FR
22,28681173,134,565,3.15.07,NPA+FR
23,20236764,134,565,3.15.07,NPA+FR
14,5598517,135,569,3.15.07,DMSO
15,4826628,135,569,3.15.07,DMSO
16,5504114,135,569,3.15.07,DMSO+FR
17,6941286,135,569,3.15.07,DMSO+FR
18,23520106,135,569,3.15.07,NPA
19,19411407,135,569,3.15.07,NPA
20,19555682,135,569,3.15.07,NPA+FR
21,18596831,135,569,3.15.07,NPA+FR
22,26989339,135,569,3.15.07,NPA+FR
23,19953832,135,569,3.15.07,NPA+FR
14,5987719,136,573,3.15.07,DMSO
15,4800378,136,573,3.15.07,DMSO
16,5923656,136,573,3.15.07,DMSO+FR
17,6474084,136,573,3.15.07,DMSO+FR
18,23821998,136,573,3.15.07,NPA
19,19397449,136,573,3.15.07,NPA
20,19266459,136,573,3.15.07,NPA+FR
21,17632652,136,573,3.15.07,NPA+FR
22,27027876,136,573,3.15.07,NPA+FR
23,19473826,136,573,3.15.07,NPA+FR
14,5917309,137,577,3.15.07,DMSO
15,5271583,137,577,3.15.07,DMSO
16,5515442,137,577,3.15.07,DMSO+FR
17,6737813,137,577,3.15.07,DMSO+FR
18,23915092,137,577,3.15.07,NPA
19,20062080,137,577,3.15.07,NPA
20,19732538,137,577,3.15.07,NPA+FR
21,17387914,137,577,3.15.07,NPA+FR
22,28193501,137,577,3.15.07,NPA+FR
23,19569228,137,577,3.15.07,NPA+FR
14,6188538,138,581,3.15.07,DMSO
15,4694703,138,581,3.15.07,DMSO
16,6138969,138,581,3.15.07,DMSO+FR
17,6695516,138,581,3.15.07,DMSO+FR
18,23448455,138,581,3.15.07,NPA
19,19574915,138,581,3.15.07,NPA
20,18539680,138,581,3.15.07,NPA+FR
21,18065911,138,581,3.15.07,NPA+FR
22,26097523,138,581,3.15.07,NPA+FR
23,18538872,138,581,3.15.07,NPA+FR
14,5726734,139,585,3.15.07,DMSO
15,5037830,139,585,3.15.07,DMSO
16,5049324,139,585,3.15.07,DMSO+FR
17,5832104,139,585,3.15.07,DMSO+FR
18,23747407,139,585,3.15.07,NPA
19,19688915,139,585,3.15.07,NPA
20,19234865,139,585,3.15.07,NPA+FR
21,16858408,139,585,3.15.07,NPA+FR
22,25456983,139,585,3.15.07,NPA+FR
23,19228642,139,585,3.15.07,NPA+FR
14,5897636,140,589,3.15.07,DMSO
15,5115755,140,589,3.15.07,DMSO
16,5774249,140,589,3.15.07,DMSO+FR
17,6744813,140,589,3.15.07,DMSO+FR
18,23765082,140,589,3.15.07,NPA
19,20078718,140,589,3.15.07,NPA
20,19262016,140,589,3.15.07,NPA+FR
21,17407259,140,589,3.15.07,NPA+FR
22,26170011,140,589,3.15.07,NPA+FR
23,19078087,140,589,3.15.07,NPA+FR
14,5876276,141,593,3.15.07,DMSO
15,5111005,141,593,3.15.07,DMSO
16,5341079,141,593,3.15.07,DMSO+FR
17,6104544,141,593,3.15.07,DMSO+FR
18,24349300,141,593,3.15.07,NPA
19,19940101,141,593,3.15.07,NPA
20,17822964,141,593,3.15.07,NPA+FR
21,17078489,141,593,3.15.07,NPA+FR
22,25501155,141,593,3.15.07,NPA+FR
23,18933130,141,593,3.15.07,NPA+FR
14,5906617,142,597,3.15.07,DMSO
15,5084926,142,597,3.15.07,DMSO
16,5759291,142,597,3.15.07,DMSO+FR
17,6151262,142,597,3.15.07,DMSO+FR
18,24595368,142,597,3.15.07,NPA
19,20496614,142,597,3.15.07,NPA
20,18568120,142,597,3.15.07,NPA+FR
21,17104571,142,597,3.15.07,NPA+FR
22,25140146,142,597,3.15.07,NPA+FR
23,18710900,142,597,3.15.07,NPA+FR
14,5980163,143,601,3.15.07,DMSO
15,5049043,143,601,3.15.07,DMSO
16,5801706,143,601,3.15.07,DMSO+FR
17,6751746,143,601,3.15.07,DMSO+FR
18,24700414,143,601,3.15.07,NPA
19,19685817,143,601,3.15.07,NPA
20,18374288,143,601,3.15.07,NPA+FR
21,16792285,143,601,3.15.07,NPA+FR
22,25567701,143,601,3.15.07,NPA+FR
23,18144834,143,601,3.15.07,NPA+FR
14,5698960,144,605,3.15.07,DMSO
15,4914030,144,605,3.15.07,DMSO
16,5757536,144,605,3.15.07,DMSO+FR
17,6861597,144,605,3.15.07,DMSO+FR
18,24504876,144,605,3.15.07,NPA
19,19467143,144,605,3.15.07,NPA
20,18033527,144,605,3.15.07,NPA+FR
21,16577462,144,605,3.15.07,NPA+FR
22,24091668,144,605,3.15.07,NPA+FR
23,18399382,144,605,3.15.07,NPA+FR
14,5400744,145,609,3.15.07,DMSO
15,4662742,145,609,3.15.07,DMSO
16,5164680,145,609,3.15.07,DMSO+FR
17,6196462,145,609,3.15.07,DMSO+FR
18,23846511,145,609,3.15.07,NPA
19,19831926,145,609,3.15.07,NPA
20,17590625,145,609,3.15.07,NPA+FR
21,16242523,145,609,3.15.07,NPA+FR
22,24051242,145,609,3.15.07,NPA+FR
23,18264021,145,609,3.15.07,NPA+FR
14,6317572,146,613,3.15.07,DMSO
15,4843677,146,613,3.15.07,DMSO
16,5825325,146,613,3.15.07,DMSO+FR
17,5974769,146,613,3.15.07,DMSO+FR
18,24293574,146,613,3.15.07,NPA
19,20611729,146,613,3.15.07,NPA
20,17812147,146,613,3.15.07,NPA+FR
21,17104003,146,613,3.15.07,NPA+FR
22,25021209,146,613,3.15.07,NPA+FR
23,17822735,146,613,3.15.07,NPA+FR
14,5904927,147,617,3.15.07,DMSO
15,5129755,147,617,3.15.07,DMSO
16,5642612,147,617,3.15.07,DMSO+FR
17,6301609,147,617,3.15.07,DMSO+FR
18,24731363,147,617,3.15.07,NPA
19,18855512,147,617,3.15.07,NPA
20,17130406,147,617,3.15.07,NPA+FR
21,15882920,147,617,3.15.07,NPA+FR
22,24033983,147,617,3.15.07,NPA+FR
23,18224462,147,617,3.15.07,NPA+FR
14,5729165,148,621,3.15.07,DMSO
15,4965361,148,621,3.15.07,DMSO
16,5498980,148,621,3.15.07,DMSO+FR
17,6105012,148,621,3.15.07,DMSO+FR
18,23936059,148,621,3.15.07,NPA
19,20169284,148,621,3.15.07,NPA
20,17261731,148,621,3.15.07,NPA+FR
21,15786378,148,621,3.15.07,NPA+FR
22,24031946,148,621,3.15.07,NPA+FR
23,17396604,148,621,3.15.07,NPA+FR
14,5560216,149,625,3.15.07,DMSO
15,4819202,149,625,3.15.07,DMSO
16,5221588,149,625,3.15.07,DMSO+FR
17,5576374,149,625,3.15.07,DMSO+FR
18,23576576,149,625,3.15.07,NPA
19,20535063,149,625,3.15.07,NPA
20,16353203,149,625,3.15.07,NPA+FR
21,15392202,149,625,3.15.07,NPA+FR
22,22632004,149,625,3.15.07,NPA+FR
23,17229816,149,625,3.15.07,NPA+FR
14,5788252,150,629,3.15.07,DMSO
15,5050620,150,629,3.15.07,DMSO
16,5199460,150,629,3.15.07,DMSO+FR
17,6162135,150,629,3.15.07,DMSO+FR
18,24228337,150,629,3.15.07,NPA
19,19774630,150,629,3.15.07,NPA
20,17386534,150,629,3.15.07,NPA+FR
21,15340343,150,629,3.15.07,NPA+FR
22,23792712,150,629,3.15.07,NPA+FR
23,17567600,150,629,3.15.07,NPA+FR
14,5764360,151,633,3.15.07,DMSO
15,5336186,151,633,3.15.07,DMSO
16,5196103,151,633,3.15.07,DMSO+FR
17,6367843,151,633,3.15.07,DMSO+FR
18,24587569,151,633,3.15.07,NPA
19,19260654,151,633,3.15.07,NPA
20,17428788,151,633,3.15.07,NPA+FR
21,15135066,151,633,3.15.07,NPA+FR
22,23272821,151,633,3.15.07,NPA+FR
23,17620292,151,633,3.15.07,NPA+FR
14,6056755,152,637,3.15.07,DMSO
15,4593272,152,637,3.15.07,DMSO
16,5293101,152,637,3.15.07,DMSO+FR
17,5981732,152,637,3.15.07,DMSO+FR
18,24021976,152,637,3.15.07,NPA
19,20018889,152,637,3.15.07,NPA
20,17409242,152,637,3.15.07,NPA+FR
21,14773725,152,637,3.15.07,NPA+FR
22,22467223,152,637,3.15.07,NPA+FR
23,17195660,152,637,3.15.07,NPA+FR
14,5834190,153,641,3.15.07,DMSO
15,5389033,153,641,3.15.07,DMSO
16,5533172,153,641,3.15.07,DMSO+FR
17,6122556,153,641,3.15.07,DMSO+FR
18,24274445,153,641,3.15.07,NPA
19,19455990,153,641,3.15.07,NPA
20,16403440,153,641,3.15.07,NPA+FR
21,14926997,153,641,3.15.07,NPA+FR
22,22583526,153,641,3.15.07,NPA+FR
23,17140292,153,641,3.15.07,NPA+FR
14,5914126,154,645,3.15.07,DMSO
15,4617428,154,645,3.15.07,DMSO
16,5104853,154,645,3.15.07,DMSO+FR
17,5765769,154,645,3.15.07,DMSO+FR
18,24125725,154,645,3.15.07,NPA
19,19633319,154,645,3.15.07,NPA
20,16118672,154,645,3.15.07,NPA+FR
21,14978190,154,645,3.15.07,NPA+FR
22,21840195,154,645,3.15.07,NPA+FR
23,17434070,154,645,3.15.07,NPA+FR
14,5410785,155,649,3.15.07,DMSO
15,5169316,155,649,3.15.07,DMSO
16,5345373,155,649,3.15.07,DMSO+FR
17,5650667,155,649,3.15.07,DMSO+FR
18,24233352,155,649,3.15.07,NPA
19,19876602,155,649,3.15.07,NPA
20,16639483,155,649,3.15.07,NPA+FR
21,14106323,155,649,3.15.07,NPA+FR
22,22231923,155,649,3.15.07,NPA+FR
23,16761238,155,649,3.15.07,NPA+FR
14,5408957,156,653,3.15.07,DMSO
15,5201617,156,653,3.15.07,DMSO
16,5256264,156,653,3.15.07,DMSO+FR
17,5464309,156,653,3.15.07,DMSO+FR
18,24532189,156,653,3.15.07,NPA
19,19986533,156,653,3.15.07,NPA
20,15787466,156,653,3.15.07,NPA+FR
21,14621084,156,653,3.15.07,NPA+FR
22,22601991,156,653,3.15.07,NPA+FR
23,16894882,156,653,3.15.07,NPA+FR
14,5794525,157,657,3.15.07,DMSO
15,4894933,157,657,3.15.07,DMSO
16,5420725,157,657,3.15.07,DMSO+FR
17,5769439,157,657,3.15.07,DMSO+FR
18,24432503,157,657,3.15.07,NPA
19,19924354,157,657,3.15.07,NPA
20,16377501,157,657,3.15.07,NPA+FR
21,14352986,157,657,3.15.07,NPA+FR
22,21983284,157,657,3.15.07,NPA+FR
23,16416426,157,657,3.15.07,NPA+FR
14,5754937,158,661,3.15.07,DMSO
15,5219366,158,661,3.15.07,DMSO
16,5278315,158,661,3.15.07,DMSO+FR
17,5484463,158,661,3.15.07,DMSO+FR
18,24557116,158,661,3.15.07,NPA
19,19470792,158,661,3.15.07,NPA
20,15789771,158,661,3.15.07,NPA+FR
21,14172137,158,661,3.15.07,NPA+FR
22,21455664,158,661,3.15.07,NPA+FR
23,15846671,158,661,3.15.07,NPA+FR
14,5515601,159,665,3.15.07,DMSO
15,5103960,159,665,3.15.07,DMSO
16,5384049,159,665,3.15.07,DMSO+FR
17,5943195,159,665,3.15.07,DMSO+FR
18,23496477,159,665,3.15.07,NPA
19,20198998,159,665,3.15.07,NPA
20,15410537,159,665,3.15.07,NPA+FR
21,13963621,159,665,3.15.07,NPA+FR
22,20328764,159,665,3.15.07,NPA+FR
23,16496537,159,665,3.15.07,NPA+FR
14,5645576,160,669,3.15.07,DMSO
15,4508816,160,669,3.15.07,DMSO
16,5142950,160,669,3.15.07,DMSO+FR
17,5724058,160,669,3.15.07,DMSO+FR
18,25131428,160,669,3.15.07,NPA
19,19551575,160,669,3.15.07,NPA
20,15765597,160,669,3.15.07,NPA+FR
21,13946984,160,669,3.15.07,NPA+FR
22,22107260,160,669,3.15.07,NPA+FR
23,16195830,160,669,3.15.07,NPA+FR
14,5450034,161,673,3.15.07,DMSO
15,4582425,161,673,3.15.07,DMSO
16,5722664,161,673,3.15.07,DMSO+FR
17,5339006,161,673,3.15.07,DMSO+FR
18,24025755,161,673,3.15.07,NPA
19,19005596,161,673,3.15.07,NPA
20,15603879,161,673,3.15.07,NPA+FR
21,14549933,161,673,3.15.07,NPA+FR
22,20830296,161,673,3.15.07,NPA+FR
23,15949445,161,673,3.15.07,NPA+FR
14,5678647,162,677,3.15.07,DMSO
15,4966338,162,677,3.15.07,DMSO
16,4755883,162,677,3.15.07,DMSO+FR
17,5135400,162,677,3.15.07,DMSO+FR
18,24293527,162,677,3.15.07,NPA
19,19466391,162,677,3.15.07,NPA
20,15573770,162,677,3.15.07,NPA+FR
21,13665457,162,677,3.15.07,NPA+FR
22,20635915,162,677,3.15.07,NPA+FR
23,15608501,162,677,3.15.07,NPA+FR
14,5605090,163,681,3.15.07,DMSO
15,4734788,163,681,3.15.07,DMSO
16,5190241,163,681,3.15.07,DMSO+FR
17,5739515,163,681,3.15.07,DMSO+FR
18,24371823,163,681,3.15.07,NPA
19,18938479,163,681,3.15.07,NPA
20,14464802,163,681,3.15.07,NPA+FR
21,13541035,163,681,3.15.07,NPA+FR
22,20607603,163,681,3.15.07,NPA+FR
23,15487631,163,681,3.15.07,NPA+FR
14,5111605,164,685,3.15.07,DMSO
15,4728336,164,685,3.15.07,DMSO
16,4636014,164,685,3.15.07,DMSO+FR
17,5545131,164,685,3.15.07,DMSO+FR
18,24578076,164,685,3.15.07,NPA
19,19872489,164,685,3.15.07,NPA
20,14833719,164,685,3.15.07,NPA+FR
21,12921398,164,685,3.15.07,NPA+FR
22,19808735,164,685,3.15.07,NPA+FR
23,14841274,164,685,3.15.07,NPA+FR
14,5444221,165,689,3.15.07,DMSO
15,4927564,165,689,3.15.07,DMSO
16,4873279,165,689,3.15.07,DMSO+FR
17,5569190,165,689,3.15.07,DMSO+FR
18,23780019,165,689,3.15.07,NPA
19,19450247,165,689,3.15.07,NPA
20,14825821,165,689,3.15.07,NPA+FR
21,13182614,165,689,3.15.07,NPA+FR
22,19961149,165,689,3.15.07,NPA+FR
23,15002308,165,689,3.15.07,NPA+FR
14,5735114,166,693,3.15.07,DMSO
15,4942534,166,693,3.15.07,DMSO
16,5108928,166,693,3.15.07,DMSO+FR
17,5562098,166,693,3.15.07,DMSO+FR
18,24908907,166,693,3.15.07,NPA
19,19540745,166,693,3.15.07,NPA
20,13968707,166,693,3.15.07,NPA+FR
21,12926796,166,693,3.15.07,NPA+FR
22,19988825,166,693,3.15.07,NPA+FR
23,14782615,166,693,3.15.07,NPA+FR
14,5330927,167,697,3.15.07,DMSO
15,4942066,167,697,3.15.07,DMSO
16,4665700,167,697,3.15.07,DMSO+FR
17,4795739,167,697,3.15.07,DMSO+FR
18,24370114,167,697,3.15.07,NPA
19,18701357,167,697,3.15.07,NPA
20,14491392,167,697,3.15.07,NPA+FR
21,12487683,167,697,3.15.07,NPA+FR
22,19636490,167,697,3.15.07,NPA+FR
23,14933042,167,697,3.15.07,NPA+FR
14,4955568,168,701,3.15.07,DMSO
15,4965723,168,701,3.15.07,DMSO
16,4710648,168,701,3.15.07,DMSO+FR
17,5214137,168,701,3.15.07,DMSO+FR
18,24507086,168,701,3.15.07,NPA
19,19679985,168,701,3.15.07,NPA
20,14082692,168,701,3.15.07,NPA+FR
21,13409095,168,701,3.15.07,NPA+FR
22,19748136,168,701,3.15.07,NPA+FR
23,14942588,168,701,3.15.07,NPA+FR
14,5374408,169,705,3.15.07,DMSO
15,5072054,169,705,3.15.07,DMSO
16,4888813,169,705,3.15.07,DMSO+FR
17,5244948,169,705,3.15.07,DMSO+FR
18,24022653,169,705,3.15.07,NPA
19,19841811,169,705,3.15.07,NPA
20,13869944,169,705,3.15.07,NPA+FR
21,13039729,169,705,3.15.07,NPA+FR
22,19907273,169,705,3.15.07,NPA+FR
23,14878182,169,705,3.15.07,NPA+FR
14,5565579,170,709,3.15.07,DMSO
15,5144663,170,709,3.15.07,DMSO
16,5052254,170,709,3.15.07,DMSO+FR
17,5247114,170,709,3.15.07,DMSO+FR
18,24662259,170,709,3.15.07,NPA
19,19602510,170,709,3.15.07,NPA
20,14227920,170,709,3.15.07,NPA+FR
21,12084718,170,709,3.15.07,NPA+FR
22,19054706,170,709,3.15.07,NPA+FR
23,14829473,170,709,3.15.07,NPA+FR
14,5284527,171,713,3.15.07,DMSO
15,4893596,171,713,3.15.07,DMSO
16,4828896,171,713,3.15.07,DMSO+FR
17,4645927,171,713,3.15.07,DMSO+FR
18,23349198,171,713,3.15.07,NPA
19,19596117,171,713,3.15.07,NPA
20,14004093,171,713,3.15.07,NPA+FR
21,12023828,171,713,3.15.07,NPA+FR
22,18536639,171,713,3.15.07,NPA+FR
23,15099316,171,713,3.15.07,NPA+FR
14,5978808,172,717,3.15.07,DMSO
15,4871608,172,717,3.15.07,DMSO
16,4795677,172,717,3.15.07,DMSO+FR
17,4722257,172,717,3.15.07,DMSO+FR
18,24347453,172,717,3.15.07,NPA
19,19107649,172,717,3.15.07,NPA
20,13536575,172,717,3.15.07,NPA+FR
21,11605279,172,717,3.15.07,NPA+FR
22,19044693,172,717,3.15.07,NPA+FR
23,14517497,172,717,3.15.07,NPA+FR
14,4744838,173,721,3.15.07,DMSO
15,4850227,173,721,3.15.07,DMSO
16,5114948,173,721,3.15.07,DMSO+FR
17,4886781,173,721,3.15.07,DMSO+FR
18,23726497,173,721,3.15.07,NPA
19,19256062,173,721,3.15.07,NPA
20,13852662,173,721,3.15.07,NPA+FR
21,12205776,173,721,3.15.07,NPA+FR
22,17960950,173,721,3.15.07,NPA+FR
23,14593558,173,721,3.15.07,NPA+FR
14,5387812,174,725,3.15.07,DMSO
15,4847154,174,725,3.15.07,DMSO
16,5225013,174,725,3.15.07,DMSO+FR
17,5096591,174,725,3.15.07,DMSO+FR
18,24371481,174,725,3.15.07,NPA
19,18647552,174,725,3.15.07,NPA
20,13626149,174,725,3.15.07,NPA+FR
21,12227906,174,725,3.15.07,NPA+FR
22,18710134,174,725,3.15.07,NPA+FR
23,14196279,174,725,3.15.07,NPA+FR
14,6211960,175,729,3.15.07,DMSO
15,4797261,175,729,3.15.07,DMSO
16,4826302,175,729,3.15.07,DMSO+FR
17,4869387,175,729,3.15.07,DMSO+FR
18,23954485,175,729,3.15.07,NPA
19,19429274,175,729,3.15.07,NPA
20,13409159,175,729,3.15.07,NPA+FR
21,11718103,175,729,3.15.07,NPA+FR
22,18342254,175,729,3.15.07,NPA+FR
23,14509728,175,729,3.15.07,NPA+FR
14,5452241,176,733,3.15.07,DMSO
15,4932995,176,733,3.15.07,DMSO
16,4804593,176,733,3.15.07,DMSO+FR
17,4928611,176,733,3.15.07,DMSO+FR
18,23698791,176,733,3.15.07,NPA
19,18877524,176,733,3.15.07,NPA
20,12940156,176,733,3.15.07,NPA+FR
21,12089680,176,733,3.15.07,NPA+FR
22,17947866,176,733,3.15.07,NPA+FR
23,14510986,176,733,3.15.07,NPA+FR
14,5796211,177,737,3.15.07,DMSO
15,4968720,177,737,3.15.07,DMSO
16,4992965,177,737,3.15.07,DMSO+FR
17,4928752,177,737,3.15.07,DMSO+FR
18,24586481,177,737,3.15.07,NPA
19,19344787,177,737,3.15.07,NPA
20,13072851,177,737,3.15.07,NPA+FR
21,12076653,177,737,3.15.07,NPA+FR
22,18440693,177,737,3.15.07,NPA+FR
23,14254914,177,737,3.15.07,NPA+FR
14,5525757,178,741,3.15.07,DMSO
15,4660994,178,741,3.15.07,DMSO
16,4915054,178,741,3.15.07,DMSO+FR
17,4468369,178,741,3.15.07,DMSO+FR
18,23729326,178,741,3.15.07,NPA
19,19072775,178,741,3.15.07,NPA
20,12932040,178,741,3.15.07,NPA+FR
21,12075753,178,741,3.15.07,NPA+FR
22,17406134,178,741,3.15.07,NPA+FR
23,13207181,178,741,3.15.07,NPA+FR
14,5670748,179,745,3.15.07,DMSO
15,4572766,179,745,3.15.07,DMSO
16,5105708,179,745,3.15.07,DMSO+FR
17,4549330,179,745,3.15.07,DMSO+FR
18,23780054,179,745,3.15.07,NPA
19,17797985,179,745,3.15.07,NPA
20,12370350,179,745,3.15.07,NPA+FR
21,10955158,179,745,3.15.07,NPA+FR
22,18440330,179,745,3.15.07,NPA+FR
23,14247965,179,745,3.15.07,NPA+FR
14,5427193,180,749,3.15.07,DMSO
15,4614773,180,749,3.15.07,DMSO
16,4986387,180,749,3.15.07,DMSO+FR
17,4814838,180,749,3.15.07,DMSO+FR
18,24038503,180,749,3.15.07,NPA
19,18077144,180,749,3.15.07,NPA
20,12471920,180,749,3.15.07,NPA+FR
21,11102728,180,749,3.15.07,NPA+FR
22,16938840,180,749,3.15.07,NPA+FR
23,13003062,180,749,3.15.07,NPA+FR
14,5334492,181,753,3.15.07,DMSO
15,4837919,181,753,3.15.07,DMSO
16,4703942,181,753,3.15.07,DMSO+FR
17,4713399,181,753,3.15.07,DMSO+FR
18,23615076,181,753,3.15.07,NPA
19,18626233,181,753,3.15.07,NPA
20,12748850,181,753,3.15.07,NPA+FR
21,11713627,181,753,3.15.07,NPA+FR
22,17372505,181,753,3.15.07,NPA+FR
